50 	 0.01
55 	 0.01
60 	 0.01
65 	 0.02
70 	 0.03
75 	 0.04
80 	 0.05
85 	 0.05
90 	 0.07
95 	 0.08
100 	 0.08
105 	 0.10
110 	 0.12
115 	 0.14
120 	 0.15
125 	 0.18
130 	 0.20
135 	 0.22
140 	 0.25
145 	 0.27
150 	 0.31
155 	 0.34
160 	 0.38
165 	 0.41
170 	 0.47
175 	 0.50
180 	 0.55
185 	 0.60
190 	 0.63
195 	 0.70
200 	 0.73
205 	 0.83
210 	 0.90
215 	 0.96
220 	 1.01
225 	 1.09
